Unnamed: 0,twitter_id,fake_count,true_count,total,fake_ratio,bot_score,timestamp,username
80,810037537859403777,198,2,200,0.99,0.6,"Sun, 23 Dec 2018 14:08:04 GMT",news2come
81,785205733411397633,204,2,206,0.9902912621359224,0.66,"Sun, 23 Dec 2018 14:08:06 GMT",themgotalk
82,816389017059164160,275,4,279,0.985663082437276,0.74,"Mon, 06 Sep 2021 00:08:44 GMT",cuteberry002
83,797795524447522817,1,0,1,1.0,0.12,"Wed, 06 Mar 2019 08:12:04 GMT",BryanLavoie2
84,28971532,1,0,1,1.0,0.42,"Tue, 26 Oct 2021 16:40:05 GMT",mrsdamienlewis
85,4636567715,11,15,26,0.4230769230769231,0.24,"Thu, 01 Jun 2023 03:18:26 GMT",tvfan00
86,824563520423546881,3,3,6,0.5,0.13,"Wed, 25 May 2022 21:41:41 GMT",ChrisMcTague3
87,2217039565,1,0,1,1.0,0.01,"Tue, 09 May 2023 03:32:02 GMT",max_madokes19
88,760157518009995265,1,0,1,1.0,0.39,"Thu, 30 Mar 2023 23:42:24 GMT",DJG3Foundation
89,926788985032265728,115,8,123,0.934959349593496,0.87,"Mon, 25 Jun 2018 01:47:27 GMT",patrickchege87
90,200668181,112,3,115,0.9739130434782608,0.38,"Thu, 12 May 2022 00:02:48 GMT",Str_Politician
91,964193407181737984,156,6,162,0.9629629629629628,0.72,"Thu, 26 Apr 2018 01:15:58 GMT",hollywoodnewsch
92,620485585,11,273,284,0.0387323943661971,0.85,"Thu, 12 Jan 2023 09:24:02 GMT",BradPittShare
93,2331814934,179,25,204,0.8774509803921569,0.78,"Sun, 27 Jun 2021 00:36:07 GMT",CN_CelebNews
94,3428990109,848,32,880,0.9636363636363636,0.71,"Mon, 12 Oct 2020 15:36:32 GMT",omnigist
95,54192107,423,6,429,0.986013986013986,0.27,"Tue, 16 May 2023 13:39:34 GMT",euniceanne17
96,620481044,14,198,212,0.0660377358490566,0.61,"Sat, 13 May 2023 22:22:03 GMT",AngeliJolie24x7
97,1252242577,1582,24,1606,0.9850560398505604,0.61,"Tue, 28 Mar 2023 04:17:02 GMT",TodaysNetOffers
98,333909283,76,21,97,0.7835051546391752,0.52,"Thu, 22 Mar 2018 14:00:44 GMT",JulieDeane1
99,3824812823,138,0,138,1.0,0.23,"Fri, 13 May 2022 17:59:05 GMT",MBeatTV
100,2840877575,1,0,1,1.0,0.79,"Thu, 24 Nov 2016 05:02:10 GMT",MarriedTips
101,350990667,1,14,15,0.0666666666666666,0.24,"Tue, 16 May 2023 17:30:51 GMT",TelesphoreTeta
102,713957387183345664,1,80,81,0.0123456790123456,0.63,"Mon, 06 Aug 2018 05:38:08 GMT",todaynews2104
103,528829450,927,21,948,0.9778481012658228,0.67,"Wed, 04 Oct 2017 01:09:31 GMT",QkTipcom
104,803291441216655360,315,3,318,0.9905660377358492,0.2,"Wed, 31 May 2023 18:11:30 GMT",RunEducator
105,3086118368,6,1,7,0.8571428571428571,0.07,"Sun, 21 May 2023 13:07:51 GMT",RandySanderz
106,325926759,459,33,492,0.9329268292682928,0.7,"Sat, 13 May 2023 01:09:10 GMT",RaizMakmur
107,637357108,673,11,684,0.9839181286549707,0.88,"Mon, 06 Aug 2018 02:07:10 GMT",Amandalyekie
108,4772735466,427,8,435,0.9816091954022989,0.9,"Mon, 31 Jul 2017 07:12:33 GMT",qw32urjs
109,3143735818,164,2,166,0.9879518072289156,0.84,"Mon, 17 Jul 2017 20:50:30 GMT",FChoiceDating
110,2780443681,515,15,530,0.9716981132075472,0.56,"Tue, 14 Dec 2021 14:50:41 GMT",HiPeoplePeople
111,26047939,556,24,580,0.9586206896551724,0.78,"Fri, 19 May 2023 03:20:12 GMT",Fausto_Enrique
112,1172796973,649,5,654,0.992354740061162,0.04,"Thu, 16 Mar 2023 02:55:58 GMT",PTorresTV
113,85646589,546,15,561,0.9732620320855616,0.68,"Wed, 24 May 2023 04:47:06 GMT",Bahdal
114,230056211,416,16,432,0.9629629629629628,0.11,"Thu, 06 Apr 2023 08:49:48 GMT",thomas_arka
115,1006905289,979,32,1011,0.9683481701285857,0.44,"Thu, 18 May 2023 22:41:35 GMT",SarcastaNerd
116,2810067379,548,5,553,0.9909584086799276,0.23,"Mon, 08 May 2023 20:47:13 GMT",CNNcelebnews
117,777018293571944448,497,11,508,0.9783464566929134,0.71,"Mon, 07 Dec 2020 04:10:03 GMT",CelebrityN_More
118,501117970,382,6,388,0.9845360824742267,0.09,"Mon, 16 Nov 2020 23:06:29 GMT",valdiridice
119,821136605717135361,565,16,581,0.9724612736660928,0.89,"Fri, 03 Jan 2020 03:58:33 GMT",NedFlandStark
120,66295774,383,8,391,0.979539641943734,0.91,"Tue, 28 Mar 2023 04:18:54 GMT",jamjamtv
121,821556465701974017,104,1,105,0.9904761904761904,0.73,"Mon, 06 Sep 2021 18:21:26 GMT",kiki_queenj
122,821850426333073409,201,3,204,0.9852941176470588,0.06,"Thu, 01 Jun 2023 21:10:34 GMT",loreginadaniels
123,821784050616696839,210,6,216,0.9722222222222222,0.59,"Sun, 05 Sep 2021 15:54:53 GMT",chocolateberr
124,2385911990,453,12,465,0.9741935483870968,0.29,"Tue, 10 Oct 2017 05:23:05 GMT",JeniseEmbleton
125,2249784332,503,12,515,0.9766990291262136,0.88,"Fri, 12 Jan 2018 08:21:04 GMT",music8maker
126,2294168364,447,10,457,0.9781181619256016,0.18,"Tue, 10 Oct 2017 21:50:04 GMT",rt8justin
127,2816695838,476,12,488,0.9754098360655736,0.56,"Tue, 10 Oct 2017 17:56:10 GMT",GeorgianneStoll
128,2820009919,513,14,527,0.9734345351043644,0.38,"Wed, 11 Oct 2017 04:59:04 GMT",GayleneRias
129,2295443329,496,13,509,0.974459724950884,0.32,"Fri, 31 Aug 2018 02:52:03 GMT",katy8perryfan
130,2544914191,637,561,1198,0.5317195325542571,0.22,"Thu, 01 Jun 2023 00:48:25 GMT",GinaLawriw
131,2939817894,119,6,125,0.952,0.03,"Mon, 01 May 2023 11:05:14 GMT",cryptogeorge_1
132,4207916894,472,15,487,0.969199178644764,0.73,"Fri, 21 May 2021 23:07:14 GMT",SodyPop241
133,26871746,239,6,245,0.9755102040816328,0.14,"Tue, 30 May 2023 23:01:48 GMT",jhoneychum
134,4763571022,1,0,1,1.0,0.0,"Sat, 04 Sep 2021 07:45:46 GMT",Hoseamosaiah
135,129415352,194,1,195,0.9948717948717948,0.34,"Sun, 28 May 2023 22:59:43 GMT",alsiasi
136,745739407135752193,536,35,571,0.9387040280210156,0.64,"Mon, 06 Nov 2017 02:13:28 GMT",FOXCinemas
137,857802443609878528,86,0,86,1.0,0.84,"Tue, 11 Jul 2017 22:06:33 GMT",DenmarkJiroux33
138,2293650758,1,0,1,1.0,0.06,"Tue, 09 May 2023 12:50:49 GMT",Emy_Afify
139,1070586199,187,5,192,0.9739583333333334,0.0,"Mon, 11 Nov 2019 16:31:07 GMT",EOnlineUK
140,753782380364701696,401,29,430,0.9325581395348838,0.65,"Fri, 01 Dec 2017 16:05:32 GMT",RinconCelebNews
141,52493415,32,0,32,1.0,0.08,"Thu, 01 Jun 2023 00:07:09 GMT",wdwdisneyland7
142,760403999522562048,8,25,33,0.2424242424242424,0.77,"Mon, 07 Jan 2019 21:00:25 GMT",CelebNewsATW
143,16570067,1,0,1,1.0,0.1,"Thu, 27 Apr 2023 13:28:32 GMT",LeAnneTancred
144,823850343444287488,26,8,34,0.7647058823529411,0.85,"Wed, 31 Jan 2018 10:30:05 GMT",lifestylenewzeb
145,209195552,33,0,33,1.0,0.02,"Thu, 25 May 2023 02:35:18 GMT",eonlineTV
146,981334892,438,8,446,0.9820627802690582,0.29,"Fri, 06 May 2022 02:11:31 GMT",POWER1079
147,1481143356,384,9,393,0.9770992366412212,0.13,"Tue, 25 Apr 2023 00:04:04 GMT",975TheBeatLV
148,728999960,385,13,398,0.9673366834170856,0.09,"Tue, 26 Mar 2019 18:17:33 GMT",999JAMZFM
149,1349798672,374,10,384,0.9739583333333334,0.26,"Thu, 28 Mar 2019 20:09:20 GMT",WILD103FM
150,3233878582,148,1,149,0.9932885906040269,0.38,"Mon, 06 Sep 2021 00:08:42 GMT",wowplus1
151,1883625655,147,3,150,0.98,0.43,"Mon, 06 Sep 2021 00:08:43 GMT",Teknooffical
152,2202767136,186,2,188,0.9893617021276596,0.15,"Tue, 10 Oct 2017 14:28:05 GMT",LashellLohrmann
153,2385794396,187,2,189,0.9894179894179894,0.21,"Wed, 11 Oct 2017 02:31:04 GMT",LeatriceLarmon
154,1357993609,360,7,367,0.9809264305177112,0.16,"Sat, 02 Mar 2019 17:15:04 GMT",995MIXFM
155,805989137304158209,450,1,451,0.9977827050997784,0.34,"Fri, 11 Nov 2022 13:14:42 GMT",CyberXulu
156,2418608678,963,13,976,0.9866803278688524,0.78,"Fri, 05 Jan 2018 01:04:19 GMT",aussiedaily
157,851767586371121152,158,0,158,1.0,0.92,"Fri, 29 Jun 2018 11:00:10 GMT",FastTelegraphco
158,2462342742,705,8,713,0.9887798036465638,0.93,"Tue, 31 Oct 2017 00:22:38 GMT",Daily_Tribune
159,811242724145958913,1100,18,1118,0.9838998211091234,0.68,"Wed, 13 Feb 2019 08:00:47 GMT",all_newsonline1
160,3288161028,238,3,241,0.9875518672199172,0.52,"Sat, 08 Jul 2017 00:23:30 GMT",pop108online
161,2243210718,510,7,517,0.986460348162476,0.44,"Sat, 27 May 2023 17:34:36 GMT",bagaming9online
162,762723183883583488,31,6,37,0.8378378378378378,0.12,"Fri, 28 Dec 2018 03:41:49 GMT",zesty_tv
163,3356472293,76,0,76,1.0,0.74,"Mon, 28 Jan 2019 04:10:02 GMT",entertainanglr
164,2492162263,109,0,109,1.0,0.29,"Fri, 18 Feb 2022 02:48:32 GMT",502careers
165,713300612679606272,7,0,7,1.0,0.49,"Mon, 02 Oct 2017 11:47:06 GMT",FeedCritics
166,98432796,537,21,558,0.9623655913978496,0.61,"Wed, 25 Sep 2019 01:08:48 GMT",braimahake
167,527095730,611,33,644,0.9487577639751552,0.56,"Fri, 22 Jul 2022 02:12:36 GMT",tcfcpodcst
168,786957182742900736,246,1,247,0.9959514170040484,0.4,"Mon, 28 Aug 2017 20:31:07 GMT",brendacalix5041
169,786980791427280896,315,3,318,0.9905660377358492,0.53,"Thu, 16 Nov 2017 21:04:32 GMT",RosmeriGamaliel
170,1571752879,425,7,432,0.9837962962962964,0.99,"Thu, 09 Nov 2017 09:30:43 GMT",Tru_Town_Films
171,135987808,523,10,533,0.9812382739212008,0.56,"Wed, 22 Apr 2020 18:16:52 GMT",neetostar
172,1263723349,122,0,122,1.0,0.4,"Tue, 23 May 2023 10:13:03 GMT",Geneni1
173,15501305,270,149,419,0.6443914081145584,0.58,"Tue, 01 Sep 2020 03:16:02 GMT",The_News_DIVA
174,16910607,800,15,815,0.98159509202454,0.35,"Sat, 05 Sep 2020 01:06:03 GMT",LibraCoinNews
175,876998669949521921,5,6,11,0.4545454545454545,0.87,"Sat, 14 Mar 2020 06:07:33 GMT",oliviamunn_news
176,725717828586901507,281,0,281,1.0,0.84,"Sun, 28 Jul 2019 01:36:38 GMT",UtdNewsOfAmeric
177,1958040062,137,5,142,0.9647887323943662,0.42,"Mon, 03 Apr 2023 03:01:20 GMT",bokuranoashiato
178,1300459141,393,13,406,0.9679802955665024,0.27,"Wed, 26 Aug 2020 19:14:35 GMT",ClaireMagazine
179,123288155,186,4,190,0.9789473684210528,0.84,"Mon, 12 Nov 2018 16:31:36 GMT",davyousafnv
180,2265227667,641,24,665,0.9639097744360904,0.31,"Thu, 01 Jun 2023 00:12:28 GMT",drocktrot
181,854801099722813441,151,0,151,1.0,0.83,"Fri, 20 Mar 2020 17:16:37 GMT",DailyMarkhor
182,886312584470769664,9,0,9,1.0,0.79,"Sat, 02 Sep 2017 17:37:13 GMT",KilnPK
183,859331683442728961,55,3,58,0.9482758620689656,0.76,"Thu, 18 Oct 2018 20:05:51 GMT",Sywix_net
184,187570691,45,1,46,0.9782608695652174,0.92,"Wed, 31 Aug 2022 14:58:04 GMT",GetAsianNews
185,222989738,126,0,126,1.0,0.22,"Fri, 10 Feb 2023 05:35:14 GMT",uikafi
186,725318318,181,124,305,0.5934426229508196,0.75,"Sun, 02 May 2021 23:04:34 GMT",CelebTechNews
187,3318784682,215,35,250,0.86,0.11,"Thu, 01 Jun 2023 11:20:41 GMT",aryusyure
188,175470877,7,0,7,1.0,0.84,"Wed, 25 Apr 2018 12:51:16 GMT",disclaimit
189,385270891,233,7,240,0.9708333333333332,0.8,"Thu, 09 Apr 2020 21:13:32 GMT",GadgetStash
190,122957087,4,26,30,0.1333333333333333,0.6,"Sun, 19 Apr 2020 19:24:56 GMT",HAPPENINGS1NOW
191,600883812,71,20,91,0.7802197802197802,0.82,"Mon, 03 Aug 2020 03:39:03 GMT",Supercross_Fans
192,262994443,115,42,157,0.732484076433121,0.82,"Mon, 12 Oct 2020 04:48:45 GMT",musicflag
193,4709272320,330,11,341,0.967741935483871,0.83,"Sun, 08 Oct 2017 09:46:03 GMT",news899update
194,620481293,1,1,2,0.5,0.79,"Sat, 14 Jan 2023 14:59:33 GMT",TomhanksTweet
195,169662640,4,0,4,1.0,0.25,"Mon, 10 Apr 2023 05:37:56 GMT",ADrew86
196,318766092,131,52,183,0.7158469945355191,0.91,"Thu, 17 Sep 2020 00:13:44 GMT",GamePlayViews
197,232591631,11,3,14,0.7857142857142857,0.39,"Sun, 14 May 2023 14:35:00 GMT",media_en
198,3195452906,6,1,7,0.8571428571428571,0.85,"Fri, 03 Jan 2020 10:06:15 GMT",newsjsUS
199,2902881308,26,13,39,0.6666666666666666,0.26,"Tue, 28 Nov 2017 00:08:10 GMT",latest_ooyuz
200,565123913,64,16,80,0.8,0.9,"Sat, 13 Jan 2018 14:53:26 GMT",DoyelTimes
201,18454720,292,10,302,0.9668874172185432,0.34,"Thu, 27 Apr 2023 01:42:37 GMT",cirrkus
202,627448121,3,0,3,1.0,0.2,"Thu, 01 Jun 2023 02:16:52 GMT",AlbertMylesAM
203,2887327179,6,1,7,0.8571428571428571,0.72,"Mon, 08 Apr 2019 12:33:07 GMT",newsjssi
204,2887426336,6,1,7,0.8571428571428571,0.82,"Tue, 07 May 2019 16:13:43 GMT",newsjsSK
205,854740646380294144,6,0,6,1.0,0.89,"Mon, 22 May 2017 08:01:32 GMT",SocialAchey
206,49364315,2,0,2,1.0,0.09,"Mon, 08 May 2023 22:55:03 GMT",BraveNewHWD
207,1709385494,12,0,12,1.0,0.22,"Thu, 19 Nov 2020 20:27:18 GMT",squeezepodcast
208,311262156,7,0,7,1.0,0.47,"Fri, 15 May 2020 14:12:50 GMT",installworldcom
209,2716759292,7,0,7,1.0,0.56,"Tue, 22 Aug 2017 03:50:54 GMT",WEBUREcom
210,209071759,7,0,7,1.0,0.22,"Tue, 22 Aug 2017 03:12:50 GMT",BobySPutra
211,763750192877228033,7,0,7,1.0,0.49,"Wed, 27 Nov 2019 03:35:45 GMT",SndyAaron
212,718234731490512897,7,0,7,1.0,0.74,"Sat, 20 Jan 2018 05:38:40 GMT",ArdhieEchel
213,20467359,25,3,28,0.8928571428571429,0.15,"Tue, 08 Oct 2019 03:59:06 GMT",infoblogs
214,3284933408,56,21,77,0.7272727272727273,0.9,"Tue, 29 May 2018 15:55:13 GMT",shareenternews
215,4769421556,292,151,443,0.6591422121896162,0.78,"Mon, 26 Nov 2018 08:04:44 GMT",nyientertain
216,824305113132957697,22,14,36,0.6111111111111112,0.98,"Sun, 28 Jan 2018 10:30:08 GMT",movie_tv_news
217,22208192,3,4,7,0.4285714285714285,0.09,"Thu, 01 Jun 2023 08:20:41 GMT",HuffPostEnt
218,14511951,2,0,2,1.0,0.03,"Thu, 01 Jun 2023 00:00:36 GMT",HuffPost
219,726395666390462464,101,4,105,0.961904761904762,0.54,"Thu, 01 Jun 2023 09:06:51 GMT",XaniaNews_com
220,1001999883656744960,10,1,11,0.9090909090909092,0.58,"Mon, 26 Nov 2018 18:18:19 GMT",VarietyTopics
221,21810115,127,7,134,0.9477611940298508,0.23,"Tue, 09 May 2023 05:26:03 GMT",TheVirtuosoCo
222,927958288351842304,68,8,76,0.8947368421052632,0.85,"Thu, 14 Jun 2018 15:46:47 GMT",headl1nes_ent
223,22157060,1,0,1,1.0,0.12,"Thu, 01 Jun 2023 00:21:03 GMT",jimilalumia
224,551038877,1,0,1,1.0,0.17,"Wed, 31 May 2023 17:08:46 GMT",daisysellshouse
225,23743657,1,0,1,1.0,0.71,"Mon, 13 Jun 2022 09:46:24 GMT",SchoharieBuzz
226,1599663121,3,1,4,0.75,0.23,"Mon, 29 May 2023 23:29:25 GMT",grannyman2013
227,13992132,4,4,8,0.5,0.01,"Thu, 01 Jun 2023 15:25:31 GMT",IndieWire
228,479321174,2,0,2,1.0,0.17,"Tue, 23 May 2023 21:38:12 GMT",SilverT48
229,842105767176089600,1,0,1,1.0,0.33,"Tue, 11 May 2021 06:06:35 GMT",CSWSpodcast
230,894292836,1,1,2,0.5,0.18,"Thu, 01 Jun 2023 17:17:57 GMT",areyou0
231,35606154,1,0,1,1.0,0.33,"Thu, 01 Jun 2023 04:56:59 GMT",bmangh
232,3087672032,1,0,1,1.0,0.14,"Sun, 28 Nov 2021 06:22:10 GMT",coolsoon32
233,971162660908814342,1,0,1,1.0,0.4,"Fri, 27 Sep 2019 23:24:29 GMT",rawls_hilda
234,422644395,61,1,62,0.9838709677419356,0.04,"Thu, 01 Jun 2023 15:00:32 GMT",LeeCourtney990
235,2813801569,3,0,3,1.0,0.81,"Sat, 20 Apr 2019 07:47:19 GMT",EvolvingParty
236,4786752382,454,70,524,0.8664122137404581,0.42,"Fri, 28 Dec 2018 02:02:57 GMT",zesty_celebrity
237,1311123050,1,0,1,1.0,0.11,"Thu, 06 Apr 2023 15:45:23 GMT",mintzauthor
238,619714423,43,15,58,0.7413793103448276,0.88,"Thu, 17 May 2018 16:30:53 GMT",Entetainupdates
239,841876679039586305,40,13,53,0.7547169811320755,0.46,"Tue, 10 Mar 2020 18:06:33 GMT",TopCelebNews_
240,2281829540,57,27,84,0.6785714285714286,0.73,"Mon, 09 Jan 2023 11:41:03 GMT",Playboy18x
